category,agency,description,locationType,address,borough,lat,lng,frequency
machine,environment,hilton hotel complainant stated that noise is steaming from hilton hotel laundry room exhaust fans. complainant can not open widnows due to noise. needs reading at home beteween 2-4 pm. i met with the complainant and observed the activity in question. from the 15th floor unit loud machinery noise was evident from a nearby bldg roof top. i began measuring noise levels per mcc 11-4-1120 the noise exceeded code limits.,none,725 S MICHIGAN AVE;CHICAGO; IL;,none,41.872798942000486, -87.62414759699965,1
machine,environment,railroad tracks engine sitting on track idle for long periods of time very loud noise 7 pm engine number 4600 and 9782. i was unable to contact complainant proceeded to monitor above location which is site of new university village condos which are adjacent ot existing railroad tracks. found no trains idling.,none,1524 S SANGAMON ST;CHICAGO; IL;,none,41.8610185390005, -87.64985705799967,2
machine,environment,vincent cabinet very loud high pitched humming noise that can be heard from inside complainant home. the complainant was unavailable at this time. left voice message.,none,451 N WOOD ST;CHICAGO; IL;,none,41.89026603400049, -87.67195375799969,2
machine,environment,ebenzer christian church very loud noise coming from drums & organ after 9 pm. facility was inspected on friday 6/25/2004 no violation at this time.,none,5300 W OAKDALE AVE;CHICAGO; IL;,none,41.93411814400048, -87.75925123699966,8
human,environment,dragon fly loud music played after 10 pm.,none,1206 N STATE ST;CHICAGO; IL;,none,41.86718900800048, -87.62754772999966,8
machine,environment,room 22 restaurant very loud music noise coming from facility at 12 - 2 am.,none,22 E HUBBARD ST;CHICAGO; IL;,none,41.89008830400047, -87.62895120899964,3
machine,environment,reza's restaurant noise from restaurants control a/c system is very loud inside complainant residence. met with complainant who escorted me to roof where it was determined that complainant & respondent share same roof that houses both their cooling & exhaust equipment respectively. respondent's 4th flr condo loft which has bare wood joist ceilings & brick interior walls.,none,420 W ONTARIO ST;CHICAGO; IL;,none,41.893147860000454, -87.63917757699966,5
human,environment,lelia jane's bar very loud noise coming from bar every night after 9 pm. after not being able to content complainant landlord listed above. i visited the bar & interviewed owner who was informed of the complaint. he acknowledged that a tenant who lives in the same bldg above the bar has complained & he has lowered the volume as necessary.,none,1008 W ARMITAGE AVE;CHICAGO; IL;,none,41.918138300000464, -87.65378057699968,3
machine,environment,bp amoco gas station very loud noise coming from car wash at 11:30 pm. i informed that the respondent facilitys car wash blower was causing noise disturbance to nearby residgential property and was in violation after 9 pm.,none,841 W IRVING PARK RD;CHICAGO; IL;,none,41.95540430500046, -87.92753584099967,2
machine,environment,construction site doing construction work before ordinance hour at 7:30 am causing very loud noise & dust disturbing neighbors.,none,4239 S VINCENNES AVE;CHICAGO; IL;,none,41.817396904000475, -87.61391867399965,1
machine,environment,alliance bakery very loud noise equipment coming from facility. no excessive noise was coming from the business equipment.,none,1736 W DIVISION ST;CHICAGO; IL;,none,41.90328769200045, -87.67148077799965,2
undefined,environment,municipal sewer services working on street causing very loud noise. complainant se can not hear the phone ring & also giving her a headache. spoke with the worker on site who stated that he expected to complete work on the sewer closest to the school by the end of day.,none,1643 W BRYN MAWR AVE;CHICAGO; IL;,none,41.9834223900005, -87.67108377399967,1
machine,environment,office bldg. very loud generator on top of roof at above location causing noise 24 hours a day. these loop downtown type structures house several businesses that generally requires heating and cooling equipment to be placed collectively in locations such as the roof. complainant was informed there is no current ordinance related enforcement for this type noise.,none,717 S WELLS ST;CHICAGO; IL;,none,41.8729008680005, -87.6335534219997,5
machine,environment,wee wash iii very loud noise from the car wash everyday from 7 am to 7 pm 60% of te time on & off. no noise violation at time of inspection. pressure washer not operable for the past two days.,none,452 N HALSTED ST;CHICAGO; IL;,none,41.890559587000496, -87.64762739199966,5
machine,environment,residential bldg. starting construction work at 6:30 am creating lots of noise.,none,3115 N NATCHEZ AVE;CHICAGO; IL;,none,41.936921646000485, -87.78829334799968,2
undefined,environment,residential noisy ac unit. left message on dept. of bldg. refr. unit voice mail.,none,907 W FLETCHER ST;CHICAGO; IL;,none,41.9389335300005, -87.65209939799968,7
machine,environment,residential bldg. construction at night time excessive dust in air also a lot of noise; debris are being cast out from third floor. this assessment found no activity or audible construction noise.,none,1420 W BRYN MAWR AVE;CHICAGO; IL;,none,41.98356831900048, -87.66585072899966,1
machine,environment,residential bldg. neighbor is shapening metal with some type of equipment that makes so much noise. i was unable to detect the above described or other unusual noise.,none,3811 W 61ST PL;CHICAGO; IL;,none,41.78143273800049, -87.71843971899966,1
machine,environment,parking garage very loud siren alarm from parking garage on rush /superior you can hear the noise inside complainant apt. 400 ft away. found location to be chicago place parking garag which has a 6' - 7' overhead door when the door raises an audible alarm alrts pedestrians walking on busy rush street that a vehicles is exiting the garage onto the public sidewalk. there is also a visible stop sing with yelow caution light pedestrians.,none,100 E HURON ST;CHICAGO; IL;,none,41.89495891000047, -87.62530713499967,3
machine,environment,residential bldg. contractors start work at 7:15 am causing very loud noise. observed no violations and i then spoke with contractor and i stated that any deviation from the 8 am start time would warrant a citation from doe stated that he would abide by the muncipal codes.,none,2047 W MORSE AVE;CHICAGO; IL;,none,42.0072730600005, -87.68309001799969,1
machine,environment,residential bldg. construction worker start at 6:30 am before ordinance hours causing very loud noise. no early morning constructon occurring.,none,6303 N KENMORE AVE;CHICAGO; IL;,none,41.99646834800046, -87.65688318299965,3
machine,environment,residential bldg. general parking exit corner of rush/superior very loud noise is coming from facility. observed no violation and i then spoke with contractor and i stated that any deviation from the 8 am start time would warrant a citation from doe.,none,100 E HURON ST;CHICAGO; IL;,none,41.89495891000047, -87.62530713499967,3
machine,environment,residential bldg. very loud a/c is making loud noise. (the complaint has moved the a/c apart from each other just take picture to confirm this & make sure it in comply. observed 1 windown a/c unit on the westside of property in a 1st floor window. the unit was in operation. i proceeded to use calibrated sound pressure lvel meter which found the noise source to be 72 dba.,none,907 W FLETCHER ST;CHICAGO; IL;,none,41.9389335300005, -87.65209939799968,7
machine,environment,residential bldg. landlord is doing construction after 11 pm disturbing him & keeping him awake. it's been going on for 5 weeks. found no audible construction noise at the structure's perimeter.,none,3308 N KILBOURN AVE;CHICAGO; IL;,none,41.94104912000046, -87.73958754799969,1
machine,environment,galleria marchetti restaurant live band plays music too loud 10 pm until. found no live or audible music. proceedd to go inside facility and interview mgr who acknowledged there was a louder than usual party this past weekend however they have cancelled in future events with that party giver because of complaints.,none,825 W ERIE ST;CHICAGO; IL;,none,41.8933227600005, -87.64856073999965,3
machine,environment,residential bldg. contractor workers are starting work before ordinance hours causing very loud noise at 5:30 am. observed no violations and i then left message via phone call to realtor and i stated that any deviation from the 8 am start time would warrant a citation from doe.,none,4719 N MALDEN ST;CHICAGO; IL;,none,41.96753433400045, -87.66258545199969,1
machine,environment,bear stewart fans industrial a steady high pitched sound noise every week days & all day. witnessed exhaust fan operating wil damaged drive belt causing noise. the exhaust fan will not bne used until drive belt is repaired. instructed supervisor to contact doe when the repaurs are completed.,none,1011 N DAMEN AVE;CHICAGO; IL;,none,41.89986642600047, -87.67712151899968,1
